"Année","Consommation annuelle totale de l'adresse (MWh)","Consommation annuelle moyenne par logement de l'adresse (MWh)","Consommation annuelle moyenne de la commune (MWh)","adresse","numero_dpe","etiquette_dpe","etiquette_ges","annee_construction","surface_habitable_logement","conso_5 usages_ef","emission_ges_5_usages","cout_total_5_usages","nombre_appartement"
2024,51.086,4.257,2.631,"10 PASSAGE CHANVIN 750 PARIS","2475E3873243X","D","B",1987,83,6778.1,498.7,1470,12
2024,48.26,2.839,2.631,"56 RUE CHAPON 750 PARIS","2475E0383509J","G","C",1945,30.5,6638,487.7,1139,21
2024,28.156,1.564,2.631,"1 RUE CHARLES DELESCLUZE 750 PARIS","2475E1104659X","E","E",1934,46.2,10659.9,2346.4,737.9,18
2024,31.648,1.217,2.631,"19 RUE CHATEAUBRIAND 750 PARIS","2475E3613632W","G","G",1900,29.2,13701.3,3072.5,1340,30
2024,105.812,2.785,2.631,"8 RUE DE LABORDE 750 PARIS","2475E1764407V","E","B",1996,19,2714.9,197.5,536.5,40
2024,83.55,2.695,2.631,"25 RUE DE LONGCHAMP 750 PARIS","2475E0162132W","E","D",1896,58.6,12521.7,2802.3,1259,42
2024,63.819,2.279,2.631,"142 RUE DE LOURMEL 750 PARIS","2475E0755046G","C","C",2014,74.8,6455.5,1166,561.1,29
2024,31.287,2.607,2.631,"22 RUE DE LYON 750 PARIS","2475E4015124W","D","D",1900,91,16606,2801,1576,15
2024,35.624,2.096,2.631,"59 BOULEVARD DE MAGENTA 750 PARIS","2475E1978894I","C","A",1945,56.7,2785.5,170,544,29
2024,41.887,1.496,2.631,"42 RUE DE MEAUX 750 PARIS","2475E2717671V","E","E",1956,57.2,16430.2,3017.8,1550.3,28
2024,31.097,2.392,2.631,"37 RUE DE MONTHOLON 750 PARIS","2475E2468182C","D","B",1945,22.7,2838.5,203.9,695,16
2024,87.036,2.418,2.631,"51 RUE DE MONTREUIL 750 PARIS","2475E1735349F","G","E",1900,24,7792.3,1314.3,1165,44
2024,62.982,2.099,2.631,"18 RUE DE MONTTESSUY 750 PARIS","2375E4559454P","C","C",1948,44,5073.7,810.9,641,40
2024,44.78,1.599,2.631,"44 AVENUE DE NEW YORK 750 PARIS","2475E2584919Z","D","D",1959,63.7,13240.1,2954.6,1321,15
2024,53.942,1.798,2.631,"2 RUE DE NOISIEL 750 PARIS","2475E0898920W","E","E",1963,124.5,23946.9,7553,2346,50
2024,85.336,1.816,2.631,"5 RUE DE NOISY LE SEC 750 PARIS","2475E2386405V","C","C",1995,63,6581,1392.8,532.8,42
2024,298.708,7.286,2.631,"26 RUE DE PALI KAO 750 PARIS","2475E4481283B","C","A",1987,62,4751.2,344.7,1058.3,41
2024,44.038,1.835,2.631,"14 RUE DE PARADIS 750 PARIS","2475E2253243F","F","F",1850,40.5,13104.6,2867.6,1234.4,25
2024,189.094,3.782,2.631,"53 RUE DE PASSY 750 PARIS","2475E4400311T","E","B",1994,55.4,6076.4,426.8,1345,61
2024,23.488,1.382,2.631,"10 RUE DE PHALSBOURG 750 PARIS","2475E4153582E","D","D",1885,80.1,16124.8,3527.7,1714,18
2024,53.863,1.924,2.631,"24 RUE DE PICPUS 750 PARIS","2475E3302253T","C","C",2011,62.2,8191.3,1775,904.3,28
2024,117.848,2.182,2.631,"10 RUE DE PICPUS 750 PARIS","2475E3869186W","D","D",1950,77,14378.8,3106.1,1791.7,12
2024,44.109,1.696,2.631,"22 RUE DE PICPUS 750 PARIS","2475E0021968Y","F","C",1945,32.4,6063,712.8,975,24
2024,26.934,2.449,2.631,"10 RUE DE PLAISANCE 750 PARIS","2475E1118050Y","F","B",1945,25.5,4021.1,280.5,733,14
2024,129.894,2.547,2.631,"7 RUE DE PONTHIEU 750 PARIS","2475E2588047H","E","B",1945,23.6,3402.5,235.6,803,51
2024,53.827,2.153,2.631,"4 BOULEVARD DE PORT ROYAL 750 PARIS","2475E2455854Y","F","F",1945,34.4,13459.2,2993.7,1525,50
2024,35.874,1.329,2.631,"9 SQUARE DE PORT ROYAL 750 PARIS","2475E3953290Q","D","C",1948,51,8933.7,1495.6,875,1000
2024,24.333,0.901,2.631,"20 RUE DE RAMBERVILLERS 750 PARIS","2475E4534872E","E","D",1955,52.8,14072.4,2176.8,1631,52
2024,79.549,1.446,2.631,"4 BOULEVARD DE REIMS 750 PARIS","2475E0601781L","D","D",1979,65,11119.1,2391.1,1140.5,55
2024,72.918,2.352,2.631,"67 BOULEVARD DE REUILLY 750 PARIS","2475E0964830W","E","D",1930,40,9826,1835.8,992,30
2024,68.429,1.397,2.631,"97 RUE DE REUILLY 750 PARIS","2475E2717165J","C","C",1998,82.9,8767.9,1592.3,1421.2,49
2024,24.757,1.547,2.631,"2 SQUARE DE ROCAMADOUR 750 PARIS","2475E2258944M","E","E",1934,57,17757.7,3982,1165,99
2024,44.921,2.808,2.631,"137 RUE DE ROME 750 PARIS","2475E3366142A","F","F",1945,60.8,24155.3,5410.3,2556,20
2024,20.466,1.574,2.631,"24 RUE DE SAMBRE ET MEUSE 750 PARIS","2475E2021325H","C","C",1973,55,6420.1,1382.2,753.8,47
2024,78.771,3.425,2.631,"31 AVENUE DE SUFFREN 750 PARIS","2475E3965179X","E","E",1945,120.6,24801.3,6996.5,3983,16
2024,16.523,1.377,2.631,"25 RUE DE TANGER 750 PARIS","2475E0004131X","D","D",1965,28,6544.5,1441.2,463,74
2024,66.694,1.962,2.631,"40 RUE DE THIONVILLE 750 PARIS","2475E3425876M","C","C",2000,65.8,8843.7,1907.2,981.4,78
2024,596.544,1.582,2.631,"14 RUE DE THIONVILLE 750 PARIS","2475E3738589X","E","D",1975,47.3,12044.2,1990.2,1242,382
2024,66.575,1.849,2.631,"130 RUE DE TOCQUEVILLE 750 PARIS","2475E1094859Z","D","D",1910,26.1,4432.3,959.7,344,43
2024,50.272,3.351,2.631,"26 RUE DE TOLBIAC 750 PARIS","2475E3766451N","C","C",NA,27.3,3127.1,432.9,611.5,134
2024,36.34,1.454,2.631,"12 RUE DE TOLBIAC 750 PARIS","2475E2764625T","G","C",1907,54.5,10680.3,763,2226,26
2024,216.661,1.444,2.631,"40 RUE DE TOUL 750 PARIS","2475E3386444W","D","D",1970,65.5,12200.6,2722.7,1208,159
2024,70.361,2.01,2.631,"14 RUE DE TOUL 750 PARIS","2475E4350468S","C","C",1987,69,8368.2,1791.8,1143.8,24
2024,96.6,1.421,2.631,"9 RUE DE VALENCE 750 PARIS","2475E0149481H","C","C",1936,18.6,2580.5,377.4,412,77
2024,223.72,7.457,2.631,"31 QUAI DE VALMY 750 PARIS","2475E1459169X","C","A",NA,81.7,6273,458.9,1081.1,30
2024,90.931,2.393,2.631,"156 AVENUE DE VERSAILLES 750 PARIS","2475E3898299P","F","E",1923,16.7,5790.8,1112.7,818,37
2024,61.041,4.36,2.631,"120 AVENUE DE VERSAILLES 750 PARIS","2475E3713656Y","G","G",1915,110.4,42289.1,12955.4,6545,17
2024,42.436,2.496,2.631,"6 RUE DEBELLEYME 750 PARIS","2475E0683642Y","E","E",1945,31.5,8725.2,1701.5,830,20
2024,142.777,2.694,2.631,"28 RUE DES ACACIAS 750 PARIS","2475E0846939P","D","D",1917,81,12804.9,2575.1,1107,58
2024,103.007,5.15,2.631,"19 RUE DES AMANDIERS 750 PARIS","2475E1345141F","D","B",1988,77.7,7443.1,551.1,1265.2,54
2024,59.897,1.274,2.631,"29 RUE DES APENNINS 750 PARIS","2475E0719561L","E","D",1935,13,3990.5,734.2,487,47
2024,43.619,3.635,2.631,"43 BOULEVARD DES BATIGNOLLES 750 PARIS","2475E0396018M","D","D",1945,79,15129.2,3029.6,1317.3,13
2024,121.162,2.089,2.631,"41 RUE DES BOIS 750 PARIS","2475E0455137H","D","D",1930,37.5,8422.4,1874.6,649,67
2024,34.013,1.89,2.631,"23 RUE DES CASCADES 750 PARIS","2475E2654472C","D","D",1985,63,9064.8,1935.1,1232.8,18
2024,93.551,1.318,2.631,"19 RUE DES CHAUFOURNIERS 750 PARIS","2475E4563493Z","D","D",1976,69.8,13080.1,2145.2,1388,70
2024,43.003,1.72,2.631,"5 IMPASSE DES CHEVALIERS 750 PARIS","2475E0151962S","C","C",1981,30,2929.5,629.7,364.9,13
2024,116.522,2.842,2.631,"28 RUE DES DAMES 750 PARIS","2475E2049917Z","F","C",1945,28.9,4851.7,347.2,859,43
2024,20.026,1.821,2.631,"18 BOULEVARD DES FILLES DU CALVAIRE 750 PARIS","2475E3513226C","D","D",1945,60.5,10229.8,2178.7,1295,11
2024,40.141,0.956,2.631,"74 RUE DES GRANDS CHAMPS 750 PARIS","2475E3824561N","D","D",1967,40.3,6648.7,1467.5,688,45
2024,44.562,1.937,2.631,"50 RUE DES HAIES 750 PARIS","2475E1949498S","D","B",1945,16.4,2146.6,147.4,452,26
2024,32.297,0.646,2.631,"13 RUE DES HAIES 750 PARIS","2475E1071215P","D","D",1948,19.6,4387.3,959.4,326,53
2024,61.977,3.443,2.631,"14 RUE DES HAUTES FORMES 750 PARIS","2475E4439842E","E","C",1979,47.7,6999.7,703.9,1250.6,21
2024,138.329,4.77,2.631,"10 RUE DES HAUTES FORMES 750 PARIS","2475E4439004Y","E","C",1979,75.2,10910,1039.4,1978.5,10
2024,507.336,3.191,2.631,"3 RUE DES JONQUILLES 750 PARIS","2475E2669263Z","C","C",1975,79,7872.7,1159,1122,159
2024,19.232,1.479,2.631,"4 RUE DES MOINES 750 PARIS","2475E4009260I","E","E",1966,48.2,8814,2707.1,1420,12
2024,117.252,1.056,2.631,"76 RUE DES PLANTES 750 PARIS","2475E0125351F","F","F",1900,23.9,9589.9,2143.8,642,52
2024,553.347,2.928,2.631,"6 RUE DES PORTES BLANCHES 750 PARIS","2475E3135230U","D","D",1948,62,12284.5,2443.5,1504.8,259
2024,68.727,2.643,2.631,"4 RUE DES PRAIRIES 750 PARIS","2475E4517939X","D","D",1948,93.8,18839.9,3813.8,2198,10
2024,41.371,2.069,2.631,"27 RUE DES RASSELINS 750 PARIS","2475E2328112U","C","C",1985,109,12647.3,2746.5,1192.3,87
2024,54.894,1.036,2.631,"3 RUE DES RECULETTES 750 PARIS","2475E4558337R","C","C",1948,46.4,7336.5,1345,723,54
2024,120.349,1.88,2.631,"7 SQUARE DESAIX 750 PARIS","2475E0414054E","E","D",1930,59.9,13323.5,2139,1392,14
2024,13.59,0.906,2.631,"34 RUE DESNOUETTES 750 PARIS","2475E2037823V","F","F",1900,38.1,12588.3,2818.6,857,15
2024,54.984,1.078,2.631,"138 BOULEVARD DIDEROT 750 PARIS","2475E3639712Y","C","C",1970,39.1,5624.3,1185.9,669,17
2024,59.594,2.591,2.631,"26 BOULEVARD DIDEROT 750 PARIS","2475E4222938S","D","A",1945,32.7,2816.3,196.3,692,20
2024,33.507,1.764,2.631,"2 AVENUE DORIAN 750 PARIS","2475E2142836U","D","D",1880,67.1,14879.4,3326.9,1272.9,30
2024,66.014,4.401,2.631,"6 RUE DORIAN 750 PARIS","2475E3867662G","D","D",1950,78,13933.9,3003.1,1752.7,12
2024,40.608,2.389,2.631,"11 RUE DORIAN 750 PARIS","2475E0263180I","D","C",1914,20.6,3864.5,632,518,19
2024,12.061,0.709,2.631,"73 RUE DOUDEAUVILLE 750 PARIS","2475E4428593N","D","D",1914,38,6576,1408.8,910.5,17
2024,55.75,3.484,2.631,"34 RUE DROUOT 750 PARIS","2475E0965182K","D","C",1945,102.5,15471.2,2972.5,1393,15
2024,22.768,1.084,2.631,"15 VILLA DU BEL AIR 750 PARIS","2475E0025292U","D","D",1961,20,4375.6,944.2,357,21
2024,188.848,6.994,2.631,"17 RUE DU BUISSON SAINT LOUIS 750 PARIS","2475E2851752U","C","A",1994,91,7113.5,518.2,1522.2,27
2024,31.524,1.751,2.631,"14 RUE DU CANGE 750 PARIS","2475E4118284O","C","C",1984,68,5978.9,1279,851.4,17
2024,17.497,1.75,2.631,"35 RUE DU CAPITAINE MARCHAL 750 PARIS","2475E1626523P","C","C",NA,67,9202.6,1686.4,799.9,11
2024,53.744,2.687,2.631,"33 RUE DU CHAMP DE MARS 750 PARIS","2475E2616623J","E","D",1920,37,8821.8,1739.2,1140,40
2024,85.657,3.569,2.631,"6 RUE DU CHAROLAIS 750 PARIS","2475E2436876A","C","A",1998,29.4,2258.4,158.6,590.1,24
2024,78.377,1.4,2.631,"127 RUE DU CHEMIN VERT 750 PARIS","2475E2377212G","B","A",NA,68.6,5469.5,360.9,585.4,15
2024,26.391,2.199,2.631,"19 RUE DU CLOS 750 PARIS","2475E3296688S","C","C",1987,74,6524.5,1401.8,924.8,12
2024,31.003,1.938,2.631,"16 AVENUE DU COLONEL BONNET 750 PARIS","2475E3756580W","G","C",1945,7,2345.9,175,602,14
2024,48.544,2.697,2.631,"1 RUE DU COLONEL OUDOT 750 PARIS","2475E2049601V","D","B",1945,45.7,4625.3,320.2,823,21
2024,55.534,1.587,2.631,"13 RUE DU COMMANDANT L HERMINIER 750 PARIS","2475E1506552I","D","D",1960,63,12328.3,2735.7,816.3,210
2024,14.68,1.129,2.631,"152 RUE LA FAYETTE 750 PARIS","2475E0727082S","E","E",1965,36.2,10652.9,1971.8,891,24
2024,26.424,1.258,2.631,"52 RUE LABROUSTE 750 PARIS","2475E0785337H","D","D",1975,40,8825.4,1962.8,603,10
2024,28.581,2.041,2.631,"10 RUE LACAZE 750 PARIS","2475E2239834M","C","C",2013,76.2,6401,1152,369.6,14
2024,54.752,3.042,2.631,"7 RUE LACROIX 750 PARIS","2475E0308119T","E","B",1945,46.6,6503.9,466.2,1117,18
2024,42.482,1.634,2.631,"2 RUE LAHIRE 750 PARIS","2475E4234968K","C","C",NA,37,5198.2,701.8,567.8,23
2024,49.136,4.467,2.631,"9 RUE LALO 750 PARIS","2475E3567678K","D","D",1900,214.4,38267.4,6477.7,3579,30
2024,82.319,3.293,2.631,"34 RUE LAMARCK 750 PARIS","2475E2154819R","E","D",1914,90.3,15967.2,3679,1945,26
2024,7.816,0.651,2.631,"10 RUE LAPLACE 750 PARIS","2475E0376262Q","C","C",NA,24.8,3671.5,808.3,284.1,12
2024,8.872,0.887,2.631,"25 RUE LE SUEUR 750 PARIS","2475E3561279H","F","F",1880,28.4,11619.6,2604.7,1335.9,29
2024,92.148,3.291,2.631,"329 RUE LECOURBE 750 PARIS","2475E4527567F","F","C",1981,28.7,5190.3,385.3,1179,32
2024,40.091,1.145,2.631,"289 RUE LECOURBE 750 PARIS","2375E4535624B","E","E",1970,66,15457.5,3364,1165,20
2024,60.783,1.737,2.631,"194 RUE LECOURBE 750 PARIS","2475E2028054C","C","C",2017,89.7,8273.8,1497.5,717.3,26
2024,249.253,1.598,2.631,"18 RUE LECOURBE 750 PARIS","2475E3429341T","F","B",1980,33,4999.9,335.5,1039,207
2024,70.563,3.36,2.631,"125 AVENUE LEDRU ROLLIN 750 PARIS","2475E0353636K","F","F",1960,90,31136.5,6690.8,2266,76
2024,26.689,1.906,2.631,"50 RUE LEGENDRE 750 PARIS","2475E0829588G","F","C",1945,27.1,5123.6,378.8,901,14
2024,738.648,6.839,2.631,"108 RUE LEMERCIER 750 PARIS","2475E2184912C","D","B",NA,52,4859.4,359.9,862.9,66
2024,31.561,2.104,2.631,"47 RUE LEPIC 750 PARIS","2475E0028147P","E","D",1930,49.2,11008.3,1937,1394.9,14
2024,37.017,0.673,2.631,"7 RUE LHOMOND 750 PARIS","2275E3238882I","D","D",1934,28.1,5581.8,1019.6,489,57
2024,61.839,2.945,2.631,"68 RUE LHOMOND 750 PARIS","2475E2905683B","E","B",1945,19.5,3075.6,214.8,741,22
2024,34.331,3.121,2.631,"41 RUE LIANCOURT 750 PARIS","2475E0778293J","F","B",1948,42.3,6154.3,422.8,1062,40
2024,65.86,6.586,2.631,"8 RUE LISFRANC 750 PARIS","2475E3281219T","D","B",1998,48.4,4615.8,335,1032.6,11
2024,95.936,5.33,2.631,"15 RUE LORD BYRON 750 PARIS","2475E4175352M","D","B",1900,66.2,7078.3,516,1528,50
2024,252.084,7.002,2.631,"13 RUE LOUIS BLANC 750 PARIS","2475E1451189Z","D","B",1987,85,7233,532.7,1235.1,37
2024,48.988,2.882,2.631,"8 RUE LOUIS BONNET 750 PARIS","2475E3727191N","D","A",1945,30,2855.7,203.5,699.1,18
2024,269.61,2.266,2.631,"19 RUE LUCIEN SAMPAIX 750 PARIS","2475E0032331N","F","C",1945,20,3711.8,259.6,685,128
2024,92.431,4.401,2.631,"52 BOULEVARD MALESHERBES 750 PARIS","2475E1235150U","E","D",1864,40.1,9180,1703.4,904,22
2024,101.662,3.081,2.631,"16 RUE MANIN 750 PARIS","2475E2367455Z","E","B",1945,42.2,5197.4,379.4,1145,40
2024,109.385,4.207,2.631,"60 RUE MARCADET 750 PARIS","2475E3855985D","E","B",NA,52,5896.6,438.2,1290.4,16
2024,188.698,1.123,2.631,"251 RUE MARCADET 750 PARIS","2475E0886229T","D","D",1923,25,4599.3,1008.3,551,28
2024,63.479,1.245,2.631,"161 RUE MARCADET 750 PARIS","2475E3649054G","F","F",1972,28.1,10429.5,2293.7,1083,98
2024,25.233,1.097,2.631,"116 RUE MARCADET 750 PARIS","2475E0424461L","F","F",1975,41.5,10655.1,3385.2,1025,26
2024,147.762,2.639,2.631,"9 RUE MARGUERITE DE ROCHECHOUART 750 PARIS","2475E4086280Q","C","A",1945,27.6,2290.1,138,592,63
2024,70.544,2.433,2.631,"1 RUE MARIE SKOBTSOV 750 PARIS","2475E3169665F","C","C",2015,59.7,5138.6,711,535.9,30
2024,29.433,2.453,2.631,"4 RUE MARIOTTE 750 PARIS","2475E4373880E","E","E",1904,76,19240.8,3984.1,2196,15
2024,38.223,2.012,2.631,"23 RUE MATHIS 750 PARIS","2475E2809617F","C","C",NA,72.1,8042.6,1431.7,812.1,75
2024,86.185,3.192,2.631,"47 AVENUE MATHURIN MOREAU 750 PARIS","2475E3965186E","D","B",1978,41.2,3802.2,279.2,895,46
2024,48.027,2.001,2.631,"19 RUE MERCOEUR 750 PARIS","2475E2179957N","D","D",NA,85,13852.2,3009.3,1039.2,78
2024,34.236,1.902,2.631,"15 RUE MERCOEUR 750 PARIS","2475E2179314U","D","D",NA,55,12453.7,2737,896.9,36
2024,35.165,2.93,2.631,"1 RUE MICHEL CHASLES 750 PARIS","2475E0016270U","D","D",1947,78.4,16386.9,3320.4,1380,16
2024,131.438,4.107,2.631,"23 RUE MICHEL LE COMTE 750 PARIS","2475E1541606O","D","B",1945,42.3,3611.2,253.8,670,10
2024,52.366,1.309,2.631,"9 IMPASSE MILORD 750 PARIS","2475E3852559J","D","D",NA,68.5,11581.4,2529.7,1122.2,60
2024,45.725,1.905,2.631,"20 RUE MODIGLIANI 750 PARIS","2475E2756939D","C","C",1981,51.7,5889,1280.7,810.7,51
2024,31.805,1.383,2.631,"16 RUE MOLITOR 750 PARIS","2475E0504150K","E","E",1962,91.5,20576.8,4597.9,1389,27
2024,46.672,2.745,2.631,"4 SQUARE MONCEY 750 PARIS","2475E0885189T","D","C",1903,123.1,20469.6,3522.2,1927,12
2024,196.619,2.07,2.631,"19 RUE MONSIEUR 750 PARIS","2475E1713919Z","F","F",1900,31.8,11995.1,2686.8,794,107
2024,41.785,4.179,2.631,"169 RUE MONTMARTRE 750 PARIS","2475E3163836A","E","B",1945,27.9,3972.5,278.8,910,15
2024,33.786,1.165,2.631,"10 RUE MORAND 750 PARIS","2475E1208231L","E","E",1987,72,18358.1,4107.5,1512.7,29
2024,38.11,2.117,2.631,"24 RUE MOREAU 750 PARIS","2475E4343837R","C","B",1800,21.7,1942.7,206.7,450,16
2024,79.675,5.312,2.631,"21 RUE MOREAU 750 PARIS","2472E4177772L","E","B",1895,68,9652.5,724.5,2023.1,15
2024,71.306,3.753,2.631,"11 AVENUE MOZART 750 PARIS","2475E0170356E","F","C",1945,7.5,2310.6,165.4,474,15
2024,18.869,1.348,2.631,"56 BOULEVARD MURAT 750 PARIS","2475E1726550U","E","E",1933,52.3,15319.6,2855.7,1235,263
2024,93.992,1.678,2.631,"45 BOULEVARD MURAT 750 PARIS","2475E3877500Q","D","D",1957,86.1,16592.5,2797.7,1579,53
2024,47.021,3.918,2.631,"191 BOULEVARD MURAT 750 PARIS","2475E0203766E","F","C",1945,94,13817.8,1034,2268,14
2024,189.569,1.231,2.631,"183 BOULEVARD MURAT 750 PARIS","2475E2657346Q","E","E",1926,57,17782.9,3262.4,1745.7,35
2024,17.908,0.995,2.631,"137 BOULEVARD MURAT 750 PARIS","2475E3421627B","F","F",1954,37.3,13254.4,2970,1295,40
2024,307.18,1.477,2.631,"122 BOULEVARD MURAT 750 PARIS","2475E1714212G","E","D",1927,44,10991.3,2046.9,889.3,130
2024,185.316,1.655,2.631,"4 PLACE NATIONALE 750 PARIS","2475E1460243F","D","D",1978,85.3,15521.2,2816.9,1309.9,114
2024,166.276,2.445,2.631,"11 RUE NEUVE POPINCOURT 750 PARIS","2475E3843657Z","F","C",1945,24,4229.9,312.3,959,76
2024,139.211,1.513,2.631,"129 BOULEVARD NEY 750 PARIS","2475E0743615P","D","D",1964,49,10852.1,2022.1,879,98
2024,31.533,1.855,2.631,"12 RUE NICOLE REINE LEPAUTE 750 PARIS","2475E0293693X","C","C",2015,69.9,7725.7,1406.7,656,92
2024,59.3,2.824,2.631,"5 AVENUE NIEL 750 PARIS","2475E1801847V","F","C",1976,16.1,3504.1,261.8,662,28
2024,80.604,1.439,2.631,"22 RUE NORVINS 750 PARIS","2475E0501507T","E","E",1900,104.2,25489,5706,1706,16
2024,71.066,2.369,2.631,"48 RUE NOTRE DAME DE LORETTE 750 PARIS","2475E4082130A","D","D",1945,70.7,10865.7,2402.4,1294,37
2024,57.69,3.606,2.631,"47 RUE NOTRE DAME DE LORETTE 750 PARIS","2475E2312459T","E","B",1945,58,7410.2,522,1261,15
2024,341.29,2.491,2.631,"77 RUE NOTRE DAME DES CHAMPS 750 PARIS","2475E0853560G","D","C",1925,64.8,9864.2,1540.9,1224,159
2024,60.523,1.681,2.631,"67 RUE NOTRE DAME DES CHAMPS 750 PARIS","2475E4571046M","D","D",1981,63,10274.4,2282.7,1038,34
2024,515.874,3.184,2.631,"149 RUE OBERKAMPF 750 PARIS","2475E0072330Y","D","B",1979,119.3,12452.8,936.2,2085,435
2024,40.483,1.038,2.631,"48 RUE OLIVIER DE SERRES 750 PARIS","2475E3885250S","E","D",1965,29.7,7756.8,1302.2,751,46
2024,37.344,2.873,2.631,"110 RUE ORFILA 750 PARIS","2475E3113191D","D","D",1912,67,11265.7,2047.5,1527,32
2024,17.533,1.594,2.631,"8 RUE OSWALDO CRUZ 750 PARIS","2475E4250013B","F","F",1930,104.6,37399.2,8426.6,3575,50
2024,41.418,2.071,2.631,"6 RUE PAJOL 750 PARIS","2475E3959661R","D","D",1985,33.3,5915.3,1294.9,597.5,22
2024,31.769,1.324,2.631,"67 AVENUE PARMENTIER 750 PARIS","2475E0223009H","C","C",1896,33,4107,874.7,500.7,29
2024,224.165,1.232,2.631,"53 AVENUE PARMENTIER 750 PARIS","2475E4078686O","D","D",1960,53.7,8827,1958.6,890,200
2024,21.204,1.178,2.631,"49 AVENUE PARMENTIER 750 PARIS","2475E2872782Q","D","D",1900,46,7990,1716.1,1091.8,11
2024,61.323,1.978,2.631,"105 AVENUE PARMENTIER 750 PARIS","2475E1441957X","D","D",1948,42.2,8717.6,1919.5,812,16
2024,62.239,1.831,2.631,"80 BOULEVARD PASTEUR 750 PARIS","2475E1652363L","C","C",1948,88.8,12570.2,2308.5,1068,42
2024,24.291,1.619,2.631,"4 AVENUE PAUL ADAM 750 PARIS","2475E3775316M","C","C",1900,82.9,12791.8,1809.4,1194.2,154
2024,133.477,4.171,2.631,"6 RUE PAUL ALBERT 750 PARIS","2475E0434549L","G","C",1945,28.2,6638.8,479.1,1139,48
2024,51.066,1.647,2.631,"37 RUE PAUL BARRUEL 750 PARIS","2475E3948961D","D","D",1958,45,9488.5,2068.4,953.5,65
2024,76.993,1.327,2.631,"25 RUE PAUL BARRUEL 750 PARIS","2475E3504133J","D","D",1964,43.3,10156,1709.9,971,77
2024,33.096,1.379,2.631,"12 RUE PAUL BODIN 750 PARIS","2475E1195630U","E","E",1939,49,15928.3,2972.8,1281.9,49
2024,72.452,1.858,2.631,"55 BOULEVARD PEREIRE 750 PARIS","2475E0752019V","D","D",1965,77.5,11758.3,2617.1,804,70
2024,64.522,1.613,2.631,"9 RUE PHILIBERT DELORME 750 PARIS","2475E0481954S","G","G",1957,12.3,5753.2,1812.8,565,43
2024,27.408,1.443,2.631,"30 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E2007991L","D","D",NA,66,12084.4,2646.5,883.2,40
2024,15.075,1.005,2.631,"117 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E4600594Y","E","E",1970,19.7,5020.9,1079.3,561,102
2024,112.827,1.007,2.631,"114 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E4104275T","F","F",1966,13.3,4914,1082.7,508,270
2024,76.719,1.598,2.631,"110 AVENUE PHILIPPE AUGUSTE 750 PARIS","2475E3875286M","F","F",1924,51.1,18611.2,4182.8,1798,49
2024,51.241,4.658,2.631,"8 RUE PIERRE GOURDAULT 750 PARIS","2475E3873507B","D","A",1987,36,3447.6,248.2,816.6,17
2024,168.543,5.267,2.631,"6 RUE PIERRE GOURDAULT 750 PARIS","2475E3873268W","D","B",1987,53,4433.4,320.1,1003.9,28
2024,113.857,4.217,2.631,"5 RUE PIHET 750 PARIS","2475E2256294O","D","B",NA,34,3616.1,259.2,670.8,31
2024,40.787,1.046,2.631,"29 RUE POPINCOURT 750 PARIS","2475E0465888U","D","D",1948,15.9,3504.2,748.7,265,54
2024,102.019,2.267,2.631,"6 PLACE POSSOZ 750 PARIS","2475E2473961J","D","D",1965,81.7,15032.9,3264.4,1621.8,45
2024,59.334,2.198,2.631,"6 RUE PRIMATICE 750 PARIS","2475E3499404M","E","B",1945,51.5,5831.8,411.8,1269,40
2024,93.892,1.159,2.631,"46 RUE RAFFET 750 PARIS","2475E1078255J","F","F",1933,37.5,14781.4,2748.3,1216,91
2024,203.554,4.071,2.631,"118 RUE RAMBUTEAU 750 PARIS","2475E1619814O","D","B",1983,69,6737,497.9,1174,92
2024,46.317,2.725,2.631,"44 RUE RAMUS 750 PARIS","2475E2495148G","C","A",1945,14,1623.5,111.7,465.7,19
2024,63.475,2.189,2.631,"116 BOULEVARD RASPAIL 750 PARIS","2475E2466333Z","F","E",1887,17.6,6205.6,1204.8,857,27
2024,127.144,3.179,2.631,"178 RUE RAYMOND LOSSERAND 750 PARIS","2475E2669540Q","C","C",1975,73,7809.4,1186.4,1084.5,61
2024,17.13,1.142,2.631,"8 RUE RIBLETTE 750 PARIS","2475E3606300W","D","D",1983,26,4961.9,1074.3,720.3,15
2024,45.691,1.757,2.631,"17 RUE ROBERT DE FLERS 750 PARIS","2475E2560638C","D","D",1975,43.3,7476.5,1331.5,821,255
2024,210.035,7.001,2.631,"2 RUE ROBERT ET SONIA DELAUNAY 750 PARIS","2475E2876559X","C","A",NA,80,5163.7,367.2,1137.6,60
2024,129.185,8.612,2.631,"1 RUE ROBERT HOUDIN 750 PARIS","2475E3710072C","D","A",1990,83,6540.3,476.5,1409.1,41
2024,69.046,3.452,2.631,"14 RUE ROCHAMBEAU 750 PARIS","2475E0679140U","G","C",1945,13.5,5394,405,942,14
2024,44.309,0.886,2.631,"42 RUE ROUELLE 750 PARIS","2475E3099424Q","F","F",1930,38.6,12147.7,3873.9,1848,48
2024,45.419,0.946,2.631,"3 RUE SAINT CHARLES 750 PARIS","2475E1487720A","C","C",1970,54.4,6791.8,1237.6,602,279
